#oID	individual	descriptor	value
8294	47	SPICES	0
8452	47	SPICES	0
8467	47	SPICES	0
8615	47	SPICES	0
9024	47	SPICES	0
10722	47	SPICES	0
11124	47	SPICES	0
11419	47	SPICES	0
12206	47	SPICES	0
12348	47	SPICES	0
12748	47	SPICES	0
13187	47	SPICES	0
13204	47	SPICES	0
13216	47	SPICES	0
13436	47	SPICES	0
14328	47	SPICES	0
15606	47	SPICES	0
22386	47	SPICES	0
24020	47	SPICES	0
24473	47	SPICES	0
31210	47	SPICES	0
31266	47	SPICES	0
33032	47	SPICES	0
61024	47	SPICES	0
61151	47	SPICES	0
61155	47	SPICES	0
61177	47	SPICES	0
61252	47	SPICES	0
61771	47	SPICES	0
62572	47	SPICES	0
520108	47	SPICES	0
638024	47	SPICES	0
641256	47	SPICES	0
778574	47	SPICES	0
1549778	47	SPICES	0
1550470	47	SPICES	0
5352539	47	SPICES	0
5355850	47	SPICES	0
5363233	47	SPICES	0
5367698	47	SPICES	0
6114390	47	SPICES	0
16220109	47	SPICES	0
243	47	COLD	NaN
454	47	COLD	0
679	47	COLD	NaN
1030	47	COLD	0
1060	47	COLD	0
2682	47	COLD	0
6137	47	COLD	0
6386	47	COLD	0
6826	47	COLD	0
6989	47	COLD	0
7047	47	COLD	0
7409	47	COLD	0
7601	47	COLD	0
7632	47	COLD	NaN
7792	47	COLD	0
7820	47	COLD	0
7826	47	COLD	0
8038	47	COLD	0
8048	47	COLD	0
8051	47	COLD	0
8078	47	COLD	0
8137	47	COLD	0
8159	47	COLD	0
8163	47	COLD	0
8175	47	COLD	0
8180	47	COLD	0
8205	47	COLD	0
8294	47	COLD	0
8452	47	COLD	0
8467	47	COLD	0
8615	47	COLD	0
9024	47	COLD	0
10722	47	COLD	0
11124	47	COLD	0
11419	47	COLD	0
12206	47	COLD	0
12348	47	COLD	0
12748	47	COLD	12
13187	47	COLD	0
13204	47	COLD	0
13216	47	COLD	0
13436	47	COLD	0
14328	47	COLD	0
15606	47	COLD	0
22386	47	COLD	0
24020	47	COLD	0
24473	47	COLD	0
31210	47	COLD	0
31266	47	COLD	0
33032	47	COLD	0
61024	47	COLD	0
61151	47	COLD	0
61155	47	COLD	0
61177	47	COLD	0
61252	47	COLD	0
61771	47	COLD	0
62572	47	COLD	0
520108	47	COLD	0
638024	47	COLD	0
641256	47	COLD	0
778574	47	COLD	0
1549778	47	COLD	0
1550470	47	COLD	0
5352539	47	COLD	0
5355850	47	COLD	0
5363233	47	COLD	0
5367698	47	COLD	0
6114390	47	COLD	0
16220109	47	COLD	0
243	47	SOUR	NaN
454	47	SOUR	0
679	47	SOUR	NaN
1030	47	SOUR	0
1060	47	SOUR	0
2682	47	SOUR	0
6137	47	SOUR	0
6386	47	SOUR	0
6826	47	SOUR	0
6989	47	SOUR	0
7047	47	SOUR	0
7409	47	SOUR	0
7601	47	SOUR	0
7632	47	SOUR	NaN
7792	47	SOUR	0
7820	47	SOUR	0
7826	47	SOUR	0
8038	47	SOUR	0
8048	47	SOUR	0
8051	47	SOUR	0
8078	47	SOUR	0
8137	47	SOUR	0
8159	47	SOUR	0
8163	47	SOUR	0
8175	47	SOUR	0
8180	47	SOUR	0
8205	47	SOUR	0
8294	47	SOUR	0
8452	47	SOUR	0
8467	47	SOUR	0
8615	47	SOUR	0
9024	47	SOUR	0
10722	47	SOUR	0
11124	47	SOUR	0
11419	47	SOUR	0
12206	47	SOUR	0
12348	47	SOUR	0
12748	47	SOUR	0
13187	47	SOUR	0
13204	47	SOUR	0
13216	47	SOUR	0
13436	47	SOUR	0
14328	47	SOUR	0
15606	47	SOUR	0
22386	47	SOUR	0
24020	47	SOUR	0
24473	47	SOUR	0
31210	47	SOUR	0
31266	47	SOUR	0
33032	47	SOUR	0
61024	47	SOUR	0
61151	47	SOUR	0
61155	47	SOUR	0
61177	47	SOUR	0
61252	47	SOUR	0
61771	47	SOUR	0
62572	47	SOUR	0
520108	47	SOUR	0
638024	47	SOUR	0
641256	47	SOUR	0
778574	47	SOUR	0
1549778	47	SOUR	0
1550470	47	SOUR	0
5352539	47	SOUR	0
5355850	47	SOUR	0
5363233	47	SOUR	0
5367698	47	SOUR	0
6114390	47	SOUR	0
16220109	47	SOUR	0
243	47	BURNT	NaN
454	47	BURNT	0
679	47	BURNT	NaN
1030	47	BURNT	0
1060	47	BURNT	0
2682	47	BURNT	0
6137	47	BURNT	0
6386	47	BURNT	0
6826	47	BURNT	0
6989	47	BURNT	0
7047	47	BURNT	24
7409	47	BURNT	0
7601	47	BURNT	0
7632	47	BURNT	NaN
7792	47	BURNT	0
7820	47	BURNT	0
7826	47	BURNT	0
8038	47	BURNT	0
8048	47	BURNT	0
8051	47	BURNT	0
8078	47	BURNT	0
8137	47	BURNT	0
8159	47	BURNT	0
8163	47	BURNT	0
8175	47	BURNT	0
8180	47	BURNT	0
8205	47	BURNT	0
8294	47	BURNT	0
8452	47	BURNT	0
8467	47	BURNT	0
8615	47	BURNT	0
9024	47	BURNT	0
10722	47	BURNT	0
11124	47	BURNT	0
11419	47	BURNT	0
12206	47	BURNT	0
12348	47	BURNT	0
12748	47	BURNT	0
13187	47	BURNT	0
13204	47	BURNT	0
13216	47	BURNT	0
13436	47	BURNT	0
14328	47	BURNT	0
15606	47	BURNT	0
22386	47	BURNT	0
24020	47	BURNT	0
24473	47	BURNT	0
31210	47	BURNT	0
31266	47	BURNT	0
33032	47	BURNT	0
61024	47	BURNT	0
61151	47	BURNT	0
61155	47	BURNT	0
61177	47	BURNT	0
61252	47	BURNT	49
61771	47	BURNT	0
62572	47	BURNT	0
520108	47	BURNT	0
638024	47	BURNT	0
641256	47	BURNT	0
778574	47	BURNT	0
1549778	47	BURNT	0
1550470	47	BURNT	0
5352539	47	BURNT	0
5355850	47	BURNT	0
5363233	47	BURNT	0
5367698	47	BURNT	0
6114390	47	BURNT	0
16220109	47	BURNT	0
243	47	ACID	NaN
454	47	ACID	0
679	47	ACID	NaN
1030	47	ACID	0
1060	47	ACID	0
2682	47	ACID	0
6137	47	ACID	0
6386	47	ACID	0
6826	47	ACID	0
6989	47	ACID	0
7047	47	ACID	37
7409	47	ACID	0
7601	47	ACID	0
7632	47	ACID	NaN
7792	47	ACID	0
7820	47	ACID	0
7826	47	ACID	0
8038	47	ACID	0
8048	47	ACID	0
8051	47	ACID	0
8078	47	ACID	0
8137	47	ACID	0
8159	47	ACID	0
8163	47	ACID	0
8175	47	ACID	0
8180	47	ACID	0
8205	47	ACID	0
8294	47	ACID	0
8452	47	ACID	19
8467	47	ACID	0
8615	47	ACID	0
9024	47	ACID	30
10722	47	ACID	0
11124	47	ACID	0
11419	47	ACID	0
12206	47	ACID	0
12348	47	ACID	0
12748	47	ACID	0
13187	47	ACID	0
13204	47	ACID	0
13216	47	ACID	0
13436	47	ACID	0
14328	47	ACID	0
15606	47	ACID	0
22386	47	ACID	0
24020	47	ACID	0
24473	47	ACID	0
31210	47	ACID	0
31266	47	ACID	0
33032	47	ACID	0
61024	47	ACID	0
61151	47	ACID	0
61155	47	ACID	0
61177	47	ACID	0
61252	47	ACID	0
61771	47	ACID	0
62572	47	ACID	0
520108	47	ACID	0
638024	47	ACID	0
641256	47	ACID	0
778574	47	ACID	0
1549778	47	ACID	0
1550470	47	ACID	0
5352539	47	ACID	0
5355850	47	ACID	0
5363233	47	ACID	0
5367698	47	ACID	0
6114390	47	ACID	0
16220109	47	ACID	21
243	47	WARM	NaN
454	47	WARM	0
679	47	WARM	NaN
1030	47	WARM	0
1060	47	WARM	0
2682	47	WARM	0
6137	47	WARM	0
6386	47	WARM	0
6826	47	WARM	0
6989	47	WARM	0
7047	47	WARM	0
7409	47	WARM	0
7601	47	WARM	0
7632	47	WARM	NaN
7792	47	WARM	0
7820	47	WARM	0
7826	47	WARM	0
8038	47	WARM	0
8048	47	WARM	0
8051	47	WARM	0
8078	47	WARM	0
8137	47	WARM	0
8159	47	WARM	0
8163	47	WARM	0
8175	47	WARM	0
8180	47	WARM	0
8205	47	WARM	0
8294	47	WARM	0
8452	47	WARM	0
8467	47	WARM	0
8615	47	WARM	0
9024	47	WARM	0
10722	47	WARM	0
11124	47	WARM	0
11419	47	WARM	0
12206	47	WARM	0
12348	47	WARM	0
12748	47	WARM	0
13187	47	WARM	0
13204	47	WARM	0
13216	47	WARM	0
13436	47	WARM	0
14328	47	WARM	0
15606	47	WARM	0
22386	47	WARM	0
24020	47	WARM	0
24473	47	WARM	0
31210	47	WARM	0
31266	47	WARM	0
33032	47	WARM	0
61024	47	WARM	0
61151	47	WARM	0
61155	47	WARM	0
61177	47	WARM	0
61252	47	WARM	0
61771	47	WARM	0
62572	47	WARM	0
520108	47	WARM	0
638024	47	WARM	0
641256	47	WARM	0
778574	47	WARM	0
1549778	47	WARM	0
1550470	47	WARM	0
5352539	47	WARM	0
5355850	47	WARM	0
5363233	47	WARM	0
5367698	47	WARM	0
6114390	47	WARM	0
16220109	47	WARM	0
243	47	MUSKY	NaN
454	47	MUSKY	0
679	47	MUSKY	NaN
1030	47	MUSKY	0
1060	47	MUSKY	0
2682	47	MUSKY	0
6137	47	MUSKY	0
6386	47	MUSKY	0
6826	47	MUSKY	0
6989	47	MUSKY	0
7047	47	MUSKY	0
7409	47	MUSKY	0
7601	47	MUSKY	0
7632	47	MUSKY	NaN
7792	47	MUSKY	0
7820	47	MUSKY	0
7826	47	MUSKY	0
8038	47	MUSKY	0
8048	47	MUSKY	0
8051	47	MUSKY	0
8078	47	MUSKY	0
8137	47	MUSKY	0
8159	47	MUSKY	0
8163	47	MUSKY	0
8175	47	MUSKY	0
8180	47	MUSKY	0
8205	47	MUSKY	0
8294	47	MUSKY	0
8452	47	MUSKY	0
8467	47	MUSKY	0
8615	47	MUSKY	0
9024	47	MUSKY	0
10722	47	MUSKY	0
11124	47	MUSKY	0
11419	47	MUSKY	0
12206	47	MUSKY	0
12348	47	MUSKY	0
12748	47	MUSKY	0
13187	47	MUSKY	0
13204	47	MUSKY	0
13216	47	MUSKY	0
13436	47	MUSKY	0
14328	47	MUSKY	0
15606	47	MUSKY	0
22386	47	MUSKY	0
24020	47	MUSKY	0
24473	47	MUSKY	0
31210	47	MUSKY	0
31266	47	MUSKY	0
33032	47	MUSKY	0
61024	47	MUSKY	0
61151	47	MUSKY	0
61155	47	MUSKY	0
61177	47	MUSKY	0
61252	47	MUSKY	0
61771	47	MUSKY	0
62572	47	MUSKY	0
520108	47	MUSKY	0
638024	47	MUSKY	0
641256	47	MUSKY	0
778574	47	MUSKY	0
1549778	47	MUSKY	0
1550470	47	MUSKY	0
5352539	47	MUSKY	0
5355850	47	MUSKY	0
5363233	47	MUSKY	0
5367698	47	MUSKY	0
6114390	47	MUSKY	0
16220109	47	MUSKY	0
243	47	SWEATY	NaN
454	47	SWEATY	0
679	47	SWEATY	NaN
1030	47	SWEATY	0
1060	47	SWEATY	0
2682	47	SWEATY	0
6137	47	SWEATY	0
6386	47	SWEATY	0
6826	47	SWEATY	0
6989	47	SWEATY	0
7047	47	SWEATY	0
7409	47	SWEATY	0
7601	47	SWEATY	0
7632	47	SWEATY	NaN
7792	47	SWEATY	0
7820	47	SWEATY	0
7826	47	SWEATY	0
8038	47	SWEATY	0
8048	47	SWEATY	0
8051	47	SWEATY	0
8078	47	SWEATY	0
8137	47	SWEATY	0
8159	47	SWEATY	0
8163	47	SWEATY	0
8175	47	SWEATY	0
8180	47	SWEATY	0
8205	47	SWEATY	0
8294	47	SWEATY	0
8452	47	SWEATY	0
8467	47	SWEATY	0
8615	47	SWEATY	0
9024	47	SWEATY	0
10722	47	SWEATY	0
11124	47	SWEATY	0
11419	47	SWEATY	0
12206	47	SWEATY	0
12348	47	SWEATY	0
12748	47	SWEATY	0
13187	47	SWEATY	0
13204	47	SWEATY	0
13216	47	SWEATY	0
13436	47	SWEATY	0
14328	47	SWEATY	0
15606	47	SWEATY	0
22386	47	SWEATY	0
24020	47	SWEATY	0
24473	47	SWEATY	0
31210	47	SWEATY	23
31266	47	SWEATY	0
33032	47	SWEATY	0
61024	47	SWEATY	0
61151	47	SWEATY	0
61155	47	SWEATY	0
61177	47	SWEATY	0
61252	47	SWEATY	0
61771	47	SWEATY	0
62572	47	SWEATY	0
520108	47	SWEATY	0
638024	47	SWEATY	0
641256	47	SWEATY	0
778574	47	SWEATY	0
1549778	47	SWEATY	0
1550470	47	SWEATY	0
5352539	47	SWEATY	0
5355850	47	SWEATY	0
5363233	47	SWEATY	0
5367698	47	SWEATY	41
6114390	47	SWEATY	0
16220109	47	SWEATY	0
243	47	AMMONIA/URINOUS	NaN
454	47	AMMONIA/URINOUS	0
679	47	AMMONIA/URINOUS	NaN
1030	47	AMMONIA/URINOUS	0
1060	47	AMMONIA/URINOUS	0
2682	47	AMMONIA/URINOUS	0
6137	47	AMMONIA/URINOUS	0
6386	47	AMMONIA/URINOUS	0
6826	47	AMMONIA/URINOUS	0
6989	47	AMMONIA/URINOUS	0
7047	47	AMMONIA/URINOUS	0
7409	47	AMMONIA/URINOUS	0
7601	47	AMMONIA/URINOUS	0
7632	47	AMMONIA/URINOUS	NaN
7792	47	AMMONIA/URINOUS	0
7820	47	AMMONIA/URINOUS	0
7826	47	AMMONIA/URINOUS	0
8038	47	AMMONIA/URINOUS	0
8048	47	AMMONIA/URINOUS	0
8051	47	AMMONIA/URINOUS	0
8078	47	AMMONIA/URINOUS	0
8137	47	AMMONIA/URINOUS	0
8159	47	AMMONIA/URINOUS	0
8163	47	AMMONIA/URINOUS	0
8175	47	AMMONIA/URINOUS	0
8180	47	AMMONIA/URINOUS	0
8205	47	AMMONIA/URINOUS	0
8294	47	AMMONIA/URINOUS	0
8452	47	AMMONIA/URINOUS	0
8467	47	AMMONIA/URINOUS	0
8615	47	AMMONIA/URINOUS	0
9024	47	AMMONIA/URINOUS	0
10722	47	AMMONIA/URINOUS	0
11124	47	AMMONIA/URINOUS	0
11419	47	AMMONIA/URINOUS	0
12206	47	AMMONIA/URINOUS	0
12348	47	AMMONIA/URINOUS	0
12748	47	AMMONIA/URINOUS	0
13187	47	AMMONIA/URINOUS	0
13204	47	AMMONIA/URINOUS	0
13216	47	AMMONIA/URINOUS	0
13436	47	AMMONIA/URINOUS	0
14328	47	AMMONIA/URINOUS	0
15606	47	AMMONIA/URINOUS	0
22386	47	AMMONIA/URINOUS	0
24020	47	AMMONIA/URINOUS	0
24473	47	AMMONIA/URINOUS	0
31210	47	AMMONIA/URINOUS	0
31266	47	AMMONIA/URINOUS	0
33032	47	AMMONIA/URINOUS	0
61024	47	AMMONIA/URINOUS	0
61151	47	AMMONIA/URINOUS	0
61155	47	AMMONIA/URINOUS	0
61177	47	AMMONIA/URINOUS	0
61252	47	AMMONIA/URINOUS	0
61771	47	AMMONIA/URINOUS	0
62572	47	AMMONIA/URINOUS	0
520108	47	AMMONIA/URINOUS	0
638024	47	AMMONIA/URINOUS	0
641256	47	AMMONIA/URINOUS	0
778574	47	AMMONIA/URINOUS	0
1549778	47	AMMONIA/URINOUS	0
1550470	47	AMMONIA/URINOUS	0
5352539	47	AMMONIA/URINOUS	0
5355850	47	AMMONIA/URINOUS	0
5363233	47	AMMONIA/URINOUS	0
5367698	47	AMMONIA/URINOUS	0
6114390	47	AMMONIA/URINOUS	0
16220109	47	AMMONIA/URINOUS	0
243	47	DECAYED	NaN
454	47	DECAYED	0
679	47	DECAYED	NaN
1030	47	DECAYED	0
1060	47	DECAYED	22
2682	47	DECAYED	0
6137	47	DECAYED	91
6386	47	DECAYED	0
6826	47	DECAYED	0
6989	47	DECAYED	0
7047	47	DECAYED	0
7409	47	DECAYED	0
7601	47	DECAYED	0
7632	47	DECAYED	NaN
7792	47	DECAYED	0
7820	47	DECAYED	0
7826	47	DECAYED	0
8038	47	DECAYED	0
8048	47	DECAYED	0
8051	47	DECAYED	0
8078	47	DECAYED	0
8137	47	DECAYED	0
8159	47	DECAYED	0
8163	47	DECAYED	0
8175	47	DECAYED	0
8180	47	DECAYED	0
8205	47	DECAYED	0
8294	47	DECAYED	0
8452	47	DECAYED	0
8467	47	DECAYED	0
8615	47	DECAYED	0
9024	47	DECAYED	0
10722	47	DECAYED	0
11124	47	DECAYED	0
11419	47	DECAYED	19
12206	47	DECAYED	0
12348	47	DECAYED	0
12748	47	DECAYED	0
13187	47	DECAYED	0
13204	47	DECAYED	14
13216	47	DECAYED	0
13436	47	DECAYED	0
14328	47	DECAYED	0
15606	47	DECAYED	0
22386	47	DECAYED	14
24020	47	DECAYED	0
24473	47	DECAYED	0
31210	47	DECAYED	0
31266	47	DECAYED	0
33032	47	DECAYED	0
61024	47	DECAYED	0
61151	47	DECAYED	23
61155	47	DECAYED	0
61177	47	DECAYED	0
61252	47	DECAYED	18
61771	47	DECAYED	0
62572	47	DECAYED	0
520108	47	DECAYED	0
638024	47	DECAYED	0
641256	47	DECAYED	0
778574	47	DECAYED	0
1549778	47	DECAYED	0
1550470	47	DECAYED	0
5352539	47	DECAYED	28
5355850	47	DECAYED	0
5363233	47	DECAYED	0
5367698	47	DECAYED	0
6114390	47	DECAYED	0
16220109	47	DECAYED	0
243	47	WOOD	NaN
454	47	WOOD	0
679	47	WOOD	NaN
1030	47	WOOD	0
1060	47	WOOD	0
2682	47	WOOD	0
6137	47	WOOD	0
6386	47	WOOD	0
6826	47	WOOD	0
6989	47	WOOD	0
7047	47	WOOD	0
7409	47	WOOD	0
7601	47	WOOD	0
7632	47	WOOD	NaN
7792	47	WOOD	0
7820	47	WOOD	0
7826	47	WOOD	0
8038	47	WOOD	0
8048	47	WOOD	0
8051	47	WOOD	0
8078	47	WOOD	0
8137	47	WOOD	0
8159	47	WOOD	0
8163	47	WOOD	0
8175	47	WOOD	0
8180	47	WOOD	0
8205	47	WOOD	0
8294	47	WOOD	0
8452	47	WOOD	0
8467	47	WOOD	0
8615	47	WOOD	0
9024	47	WOOD	0
10722	47	WOOD	0
11124	47	WOOD	0
11419	47	WOOD	0
12206	47	WOOD	0
12348	47	WOOD	0
12748	47	WOOD	0
13187	47	WOOD	0
13204	47	WOOD	0
13216	47	WOOD	0
13436	47	WOOD	0
14328	47	WOOD	0
15606	47	WOOD	0
22386	47	WOOD	0
24020	47	WOOD	0
24473	47	WOOD	0
31210	47	WOOD	0
31266	47	WOOD	0
33032	47	WOOD	0
61024	47	WOOD	6
61151	47	WOOD	0
61155	47	WOOD	0
61177	47	WOOD	0
61252	47	WOOD	0
61771	47	WOOD	0
62572	47	WOOD	14
520108	47	WOOD	0
638024	47	WOOD	0
641256	47	WOOD	0
778574	47	WOOD	0
1549778	47	WOOD	0
1550470	47	WOOD	0
5352539	47	WOOD	0
5355850	47	WOOD	0
5363233	47	WOOD	0
5367698	47	WOOD	0
6114390	47	WOOD	0
16220109	47	WOOD	0
243	47	GRASS	NaN
454	47	GRASS	0
679	47	GRASS	NaN
1030	47	GRASS	0
1060	47	GRASS	0
2682	47	GRASS	0
6137	47	GRASS	0
6386	47	GRASS	0
6826	47	GRASS	0
6989	47	GRASS	0
7047	47	GRASS	0
7409	47	GRASS	0
7601	47	GRASS	0
7632	47	GRASS	NaN
7792	47	GRASS	0
7820	47	GRASS	0
7826	47	GRASS	0
8038	47	GRASS	0
8048	47	GRASS	0
8051	47	GRASS	0
8078	47	GRASS	0
8137	47	GRASS	0
8159	47	GRASS	0
8163	47	GRASS	0
8175	47	GRASS	0
8180	47	GRASS	0
8205	47	GRASS	0
8294	47	GRASS	0
8452	47	GRASS	0
8467	47	GRASS	0
8615	47	GRASS	0
9024	47	GRASS	0
10722	47	GRASS	0
11124	47	GRASS	0
11419	47	GRASS	0
12206	47	GRASS	0
12348	47	GRASS	0
12748	47	GRASS	0
13187	47	GRASS	0
13204	47	GRASS	0
13216	47	GRASS	0
13436	47	GRASS	0
14328	47	GRASS	0
15606	47	GRASS	0
22386	47	GRASS	0
24020	47	GRASS	0
24473	47	GRASS	0
31210	47	GRASS	0
31266	47	GRASS	0
33032	47	GRASS	0
61024	47	GRASS	16
61151	47	GRASS	0
61155	47	GRASS	0
61177	47	GRASS	0
61252	47	GRASS	0
61771	47	GRASS	0
62572	47	GRASS	0
520108	47	GRASS	0
638024	47	GRASS	0
641256	47	GRASS	0
778574	47	GRASS	0
1549778	47	GRASS	0
1550470	47	GRASS	0
5352539	47	GRASS	0
5355850	47	GRASS	0
5363233	47	GRASS	0
5367698	47	GRASS	0
6114390	47	GRASS	0
16220109	47	GRASS	0
243	47	FLOWER	NaN
454	47	FLOWER	0
679	47	FLOWER	NaN
1030	47	FLOWER	10
1060	47	FLOWER	0
2682	47	FLOWER	0
6137	47	FLOWER	0
6386	47	FLOWER	0
6826	47	FLOWER	0
6989	47	FLOWER	0
7047	47	FLOWER	0
7409	47	FLOWER	0
7601	47	FLOWER	0
7632	47	FLOWER	NaN
7792	47	FLOWER	0
7820	47	FLOWER	0
7826	47	FLOWER	0
8038	47	FLOWER	0
8048	47	FLOWER	0
8051	47	FLOWER	0
8078	47	FLOWER	0
8137	47	FLOWER	0
8159	47	FLOWER	0
8163	47	FLOWER	0
8175	47	FLOWER	0
8180	47	FLOWER	0
8205	47	FLOWER	0
8294	47	FLOWER	0
8452	47	FLOWER	0
8467	47	FLOWER	0
8615	47	FLOWER	0
9024	47	FLOWER	0
10722	47	FLOWER	0
11124	47	FLOWER	0
11419	47	FLOWER	0
12206	47	FLOWER	0
12348	47	FLOWER	0
12748	47	FLOWER	0
13187	47	FLOWER	0
13204	47	FLOWER	0
13216	47	FLOWER	100
13436	47	FLOWER	0
14328	47	FLOWER	0
15606	47	FLOWER	0
22386	47	FLOWER	0
24020	47	FLOWER	0
24473	47	FLOWER	0
31210	47	FLOWER	0
31266	47	FLOWER	0
33032	47	FLOWER	0
61024	47	FLOWER	44
61151	47	FLOWER	0
61155	47	FLOWER	0
61177	47	FLOWER	0
61252	47	FLOWER	0
61771	47	FLOWER	0
62572	47	FLOWER	0
520108	47	FLOWER	0
638024	47	FLOWER	0
641256	47	FLOWER	0
778574	47	FLOWER	0
1549778	47	FLOWER	0
1550470	47	FLOWER	0
5352539	47	FLOWER	0
5355850	47	FLOWER	0
5363233	47	FLOWER	0
5367698	47	FLOWER	0
6114390	47	FLOWER	0
16220109	47	FLOWER	0
243	47	 CHEMICAL	NaN
454	47	 CHEMICAL	0
679	47	 CHEMICAL	NaN
1030	47	 CHEMICAL	0
1060	47	 CHEMICAL	0
2682	47	 CHEMICAL	0
6137	47	 CHEMICAL	0
6386	47	 CHEMICAL	0
6826	47	 CHEMICAL	0
6989	47	 CHEMICAL	0
7047	47	 CHEMICAL	41
7409	47	 CHEMICAL	0
7601	47	 CHEMICAL	27
7632	47	 CHEMICAL	NaN
7792	47	 CHEMICAL	13
7820	47	 CHEMICAL	0
7826	47	 CHEMICAL	0
8038	47	 CHEMICAL	35
8048	47	 CHEMICAL	21
8051	47	 CHEMICAL	0
8078	47	 CHEMICAL	0
8137	47	 CHEMICAL	0
8159	47	 CHEMICAL	16
8163	47	 CHEMICAL	15
8175	47	 CHEMICAL	0
8180	47	 CHEMICAL	0
8205	47	 CHEMICAL	0
8294	47	 CHEMICAL	0
8452	47	 CHEMICAL	14
8467	47	 CHEMICAL	0
8615	47	 CHEMICAL	0
9024	47	 CHEMICAL	59
10722	47	 CHEMICAL	18
11124	47	 CHEMICAL	0
11419	47	 CHEMICAL	0
12206	47	 CHEMICAL	0
12348	47	 CHEMICAL	15
12748	47	 CHEMICAL	0
13187	47	 CHEMICAL	0
13204	47	 CHEMICAL	0
13216	47	 CHEMICAL	0
13436	47	 CHEMICAL	0
14328	47	 CHEMICAL	16
15606	47	 CHEMICAL	0
22386	47	 CHEMICAL	0
24020	47	 CHEMICAL	0
24473	47	 CHEMICAL	0
31210	47	 CHEMICAL	0
31266	47	 CHEMICAL	14
33032	47	 CHEMICAL	0
61024	47	 CHEMICAL	0
61151	47	 CHEMICAL	0
61155	47	 CHEMICAL	0
61177	47	 CHEMICAL	0
61252	47	 CHEMICAL	16
61771	47	 CHEMICAL	64
62572	47	 CHEMICAL	0
520108	47	 CHEMICAL	0
638024	47	 CHEMICAL	0
641256	47	 CHEMICAL	0
778574	47	 CHEMICAL	0
1549778	47	 CHEMICAL	0
1550470	47	 CHEMICAL	0
5352539	47	 CHEMICAL	0
5355850	47	 CHEMICAL	0
5363233	47	 CHEMICAL	0
5367698	47	 CHEMICAL	0
6114390	47	 CHEMICAL	0
16220109	47	 CHEMICAL	63
243	48	INTENSITY/STRENGTH	71
454	48	INTENSITY/STRENGTH	88
679	48	INTENSITY/STRENGTH	42
1030	48	INTENSITY/STRENGTH	10
1060	48	INTENSITY/STRENGTH	100
2682	48	INTENSITY/STRENGTH	0
6137	48	INTENSITY/STRENGTH	92
6386	48	INTENSITY/STRENGTH	0
6826	48	INTENSITY/STRENGTH	7
6989	48	INTENSITY/STRENGTH	100
7047	48	INTENSITY/STRENGTH	100
7409	48	INTENSITY/STRENGTH	78
7601	48	INTENSITY/STRENGTH	6
7632	48	INTENSITY/STRENGTH	77
7792	48	INTENSITY/STRENGTH	77
7820	48	INTENSITY/STRENGTH	40
7826	48	INTENSITY/STRENGTH	38
8038	48	INTENSITY/STRENGTH	100
8048	48	INTENSITY/STRENGTH	0
8051	48	INTENSITY/STRENGTH	95
8078	48	INTENSITY/STRENGTH	86
8137	48	INTENSITY/STRENGTH	82
8159	48	INTENSITY/STRENGTH	0
8163	48	INTENSITY/STRENGTH	56
8175	48	INTENSITY/STRENGTH	89
8180	48	INTENSITY/STRENGTH	86
8205	48	INTENSITY/STRENGTH	54
8294	48	INTENSITY/STRENGTH	98
8452	48	INTENSITY/STRENGTH	98
8467	48	INTENSITY/STRENGTH	8
8615	48	INTENSITY/STRENGTH	0
9024	48	INTENSITY/STRENGTH	69
10722	48	INTENSITY/STRENGTH	100
11124	48	INTENSITY/STRENGTH	45
11419	48	INTENSITY/STRENGTH	96
12206	48	INTENSITY/STRENGTH	64
12348	48	INTENSITY/STRENGTH	78
12748	48	INTENSITY/STRENGTH	22
13187	48	INTENSITY/STRENGTH	54
13204	48	INTENSITY/STRENGTH	78
13216	48	INTENSITY/STRENGTH	69
13436	48	INTENSITY/STRENGTH	72
14328	48	INTENSITY/STRENGTH	70
15606	48	INTENSITY/STRENGTH	18
22386	48	INTENSITY/STRENGTH	3
24020	48	INTENSITY/STRENGTH	61
24473	48	INTENSITY/STRENGTH	85
31210	48	INTENSITY/STRENGTH	86
31266	48	INTENSITY/STRENGTH	86
33032	48	INTENSITY/STRENGTH	0
61024	48	INTENSITY/STRENGTH	62
61151	48	INTENSITY/STRENGTH	100
61155	48	INTENSITY/STRENGTH	100
61177	48	INTENSITY/STRENGTH	19
61252	48	INTENSITY/STRENGTH	100
61771	48	INTENSITY/STRENGTH	100
62572	48	INTENSITY/STRENGTH	74
520108	48	INTENSITY/STRENGTH	100
638024	48	INTENSITY/STRENGTH	0
641256	48	INTENSITY/STRENGTH	71
778574	48	INTENSITY/STRENGTH	89
1549778	48	INTENSITY/STRENGTH	93
1550470	48	INTENSITY/STRENGTH	98
5352539	48	INTENSITY/STRENGTH	100
5355850	48	INTENSITY/STRENGTH	80
5363233	48	INTENSITY/STRENGTH	95
5367698	48	INTENSITY/STRENGTH	100
6114390	48	INTENSITY/STRENGTH	100
16220109	48	INTENSITY/STRENGTH	5
243	48	VALENCE/PLEASANTNESS	13
454	48	VALENCE/PLEASANTNESS	14
679	48	VALENCE/PLEASANTNESS	17
1030	48	VALENCE/PLEASANTNESS	NaN
1060	48	VALENCE/PLEASANTNESS	7
2682	48	VALENCE/PLEASANTNESS	7
6137	48	VALENCE/PLEASANTNESS	1
6386	48	VALENCE/PLEASANTNESS	94
6826	48	VALENCE/PLEASANTNESS	100
